OTU,Ground.abund,Ground.PA,Under.abund,Under.PA,Trns
OTU97_1416,89.0860103337007,28,240.218273297248,35,1
OTU97_1433,2.37569029420003,2,2.66952394420374,2,1
OTU97_1441,2.99547436609647,2,26.6149678834377,9,1
OTU97_14446,3.55829899549381,2,10.106468384302,5,1
OTU97_14447,2.16565765436516,2,11.9280532746908,6,1
OTU97_1449,2.20267159957325,2,75.8724638415117,21,1
OTU97_145,14.4265802168081,4,50.0010345659185,16,1
OTU97_1469,32.0666215341538,14,26.4077673691703,10,1
OTU97_1472,8.05317783636032,5,170.370607922564,34,1
OTU97_1477,18.5117460026903,6,212.428870391527,35,1
OTU97_1478,44.6675946290353,15,12.3858749626012,4,1
OTU97_15,45.7008971187162,7,9.10185721360664,3,1
OTU97_1502,6.53536772357352,3,8.34507652941386,3,1
OTU97_15491,4.69921971785002,3,4.99594650801946,4,1
OTU97_1562,1.54342371916993,2,59.1486420486286,19,1
OTU97_1563,5.37312002582638,3,62.8989547087845,16,1
OTU97_1565,4.5850816291144,2,35.0979540878984,14,1
OTU97_1575,7.2338820812904,5,7.97436895144957,3,1
OTU97_158,5.20223522697802,2,7.2188036788912,3,1
OTU97_1584,4.44318666088634,3,31.4157316618387,12,1
OTU97_1593,15.1257935337907,4,8.61319468773645,3,1
OTU97_1596,11.6852877967171,6,40.1673827444381,13,1
OTU97_16,22.5234053154943,12,34.8433116546351,14,1
OTU97_1612,94.308139337734,29,115.788150648148,32,1
OTU97_1616,4.89807524986869,4,110.446321191845,29,1
OTU97_1619,57.0931223816798,19,30.9021661062639,11,1
OTU97_1620,23.8936485971602,9,93.960249945188,13,1
OTU97_16235,7.43499280686505,3,3.56045952468834,2,1
OTU97_16419,5.04032629295279,2,17.761152795356,7,1
OTU97_1690,30.1207278332662,9,15.2647263297359,4,1
OTU97_1694,9.67728356864509,2,30.0338950532379,9,1
OTU97_16977,5.12555039325688,3,2.56459097298098,2,1
OTU97_170,21.9233015964458,6,52.2706626037237,17,1
OTU97_1715,69.1996461453239,17,93.3728244747919,23,1
OTU97_1716,8.64547961714318,3,19.7198547964804,7,1
OTU97_17196,3.04135258127951,2,3.5468336092288,2,1
OTU97_174,9.28978707805176,4,59.2613758667707,19,1
OTU97_179,8.91252727848955,3,8.44027856113958,3,1
OTU97_1796,3.20098418940143,2,34.0151367036856,11,1
OTU97_1825,89.8710088396961,19,16.0236986472681,3,1
OTU97_187,16.2994558787481,5,4.51288193022248,2,1
OTU97_188,4.34046610176109,2,2.22342929780116,2,1
OTU97_19,113.900559419636,34,361.131244742639,35,1
OTU97_1920,12.8267958396118,7,52.0037458964595,15,1
OTU97_1931,65.4594130140844,23,165.582833922288,33,1
OTU97_19402,5.31098824233142,3,8.49132382576071,4,1
OTU97_195,5.54608915527696,4,214.543214626098,35,1
OTU97_19738,5.07189783438822,3,8.07523036871599,4,1
OTU97_1992,18.8859781815665,4,18.463973172441,5,1
OTU97_2016,52.1977466253785,21,21.8013088361801,8,1
OTU97_2020,6.00888517088007,3,142.255919619077,31,1
OTU97_2040,29.8872707415614,13,184.699440188884,34,1
OTU97_21,12.8777488814826,7,255.790704231682,35,1
OTU97_2127,7.48358275541597,3,55.6605688546892,15,1
OTU97_2138,12.8836456066728,7,48.9067432962335,17,1
OTU97_2155,4.56595817598223,3,11.7521769286589,5,1
OTU97_2160,2.67143915299119,2,100.57852585906,31,1
OTU97_2183,30.3842936947704,9,6.96340909545583,3,1
OTU97_2194,30.360427598925,13,2.35262792043869,2,1
OTU97_2203,6.81031030330301,3,5.4369061443146,3,1
OTU97_2210,16.5640866957873,6,7.84114488177178,2,1
OTU97_2237,5.27659152301626,2,60.6137915830136,16,1
OTU97_2240,25.7386219304518,13,44.4363013375131,16,1
OTU97_2241,3.92037168052856,2,24.961888583332,12,1
OTU97_2275,29.8526468638276,13,77.9059043895535,26,1
OTU97_228,108.520056652019,20,168.210037618562,34,1
OTU97_229,8.17448797548306,3,16.0325957952504,6,1
OTU97_23,14.9142415250198,2,6.67536987439073,3,1
OTU97_2302,34.7706866519441,11,5.61051745454164,2,1
OTU97_2303,14.7384857640136,7,6.6837780829792,4,1
OTU97_2309,14.0948307629492,5,38.3228399025948,10,1
OTU97_232,28.1092561308233,13,55.3906107060331,17,1
OTU97_2333,11.305662926358,4,3.81054495571199,2,1
OTU97_2337,72.4533341982116,19,111.512030979367,29,1
OTU97_235,43.6227639019115,15,50.6717787748954,16,1
OTU97_2368,15.1309635514468,8,118.792092514945,31,1
OTU97_2406,10.8184986667091,4,36.9164425214278,15,1
OTU97_2409,9.83483959010623,6,132.931962684489,31,1
OTU97_2417,58.7020348234763,17,14.9157182473911,6,1
OTU97_2429,32.4173870591929,11,9.46674032170605,4,1
OTU97_243,29.3481308847707,7,4.7399545935715,2,1
OTU97_2437,12.9570392210948,8,22.3254959978157,9,1
OTU97_2485,6.0365024636295,5,12.0054339940334,5,1
OTU97_2503,6.72358128096985,5,12.2603119096146,5,1
OTU97_2512,14.8423963366906,5,4.8726998559428,2,1
OTU97_2536,39.0802449429457,20,21.7627599751087,9,1
OTU97_255,1.9621012884568,2,100.06394392255,26,1
OTU97_257,187.187582124483,35,156.747404380904,33,1
OTU97_258,29.2941860103126,13,127.51006502376,33,1
